-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M_MIN              MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,PRECTOTCORR,GWETTOP,GWETROOT,RH2M,QV2M,WS10M_MIN,WS10M,WD2M
22.75,87.75,2023,1,40.38,17.74,12.28,0.02,0.58,0.56,72.19,8.84,0.65,1.79,112.38
22.75,88.25,2023,1,42.3,18.22,12.35,0.01,0.53,0.54,71.39,8.85,0.72,1.97,135.59
22.75,88.75,2023,1,42.3,18.28,12.61,0.0,0.56,0.59,73.09,8.97,0.89,2.25,115.59
22.75,89.25,2023,1,44.7,17.91,12.68,0.0,0.62,0.64,74.79,9.02,1.11,2.27,103.44
22.75,89.75,2023,1,44.7,17.42,12.87,0.0,0.66,0.67,77.04,9.12,1.38,2.29,95.1
22.75,90.25,2023,1,50.22,17.23,13.12,0.0,0.69,0.7,78.34,9.28,1.81,2.47,91.85
22.75,90.75,2023,1,50.22,17.41,13.27,0.0,0.71,0.71,77.68,9.39,2.32,2.8,109.59
22.75,91.25,2023,1,80.82,17.75,13.01,0.0,0.71,0.7,74.53,9.25,2.65,3.15,178.81
22.75,91.75,2023,1,80.82,16.75,12.26,0.0,0.71,0.68,76.48,8.86,1.89,2.47,167.71
22.75,92.25,2023,1,81.23,16.76,10.14,0.0,0.63,0.6,67.93,7.86,1.1,1.9,172.57
22.75,92.75,2023,1,81.23,15.49,6.46,0.0,0.56,0.55,58.24,6.46,0.55,1.36,174.81
23.25,87.75,2023,1,30.38,17.65,11.34,0.0,0.52,0.51,68.47,8.31,0.37,1.58,127.29
23.25,88.25,2023,1,31.66,17.94,11.4,0.0,0.46,0.48,68.58,8.32,0.62,1.84,139.32
23.25,88.75,2023,1,31.66,17.6,12.04,0.0,0.52,0.55,73.53,8.64,0.9,2.25,114.22
23.25,89.25,2023,1,50.77,17.08,12.43,0.0,0.59,0.62,76.88,8.86,1.29,2.34,88.99
23.25,89.75,2023,1,50.77,16.83,12.56,0.0,0.63,0.64,78.0,8.93,1.52,2.33,93.79
23.25,90.25,2023,1,49.57,16.77,12.58,0.0,0.65,0.65,77.85,8.94,1.75,2.38,102.71
23.25,90.75,2023,1,49.57,16.64,12.46,0.0,0.67,0.66,77.61,8.9,1.93,2.44,113.33
23.25,91.25,2023,1,77.07,15.98,12.06,0.0,0.7,0.67,78.69,8.73,1.83,2.34,146.66
23.25,91.75,2023,1,77.07,15.57,11.18,0.0,0.68,0.65,76.86,8.29,1.04,1.79,151.76
23.25,92.25,2023,1,77.18,15.4,9.56,0.0,0.62,0.58,70.86,7.61,0.6,1.58,159.14
23.25,92.75,2023,1,77.18,14.55,6.32,0.0,0.55,0.54,61.54,6.43,0.4,1.29,169.52
23.75,87.75,2023,1,30.38,17.54,10.51,0.0,0.48,0.49,65.5,7.87,0.17,1.49,129.38
23.75,88.25,2023,1,31.66,17.7,10.91,0.0,0.43,0.46,67.51,8.04,0.44,1.75,135.98
23.75,88.75,2023,1,31.66,17.14,11.93,0.0,0.5,0.53,74.78,8.58,0.79,2.12,117.41
23.75,89.25,2023,1,50.77,16.77,12.5,0.0,0.58,0.6,78.31,8.89,1.28,2.2,92.96
23.75,89.75,2023,1,50.77,16.64,12.49,0.0,0.61,0.62,78.4,8.88,1.57,2.24,96.54
23.75,90.25,2023,1,49.57,16.65,12.22,0.0,0.6,0.61,76.82,8.72,1.7,2.25,105.69
23.75,90.75,2023,1,49.57,16.61,11.92,0.0,0.6,0.61,75.52,8.57,1.69,2.19,112.58
23.75,91.25,2023,1,77.07,16.23,11.79,0.0,0.63,0.61,76.59,8.54,1.47,2.0,124.03
23.75,91.75,2023,1,77.07,15.81,10.94,0.0,0.6,0.58,74.82,8.15,0.75,1.55,125.63
23.75,92.25,2023,1,77.18,15.24,9.4,0.0,0.59,0.57,70.32,7.53,0.43,1.36,151.08
23.75,92.75,2023,1,77.18,14.49,6.5,0.0,0.55,0.55,62.1,6.46,0.34,1.18,176.08
24.25,87.75,2023,1,33.1,17.07,10.07,0.0,0.45,0.47,65.93,7.65,0.26,1.57,124.44
24.25,88.25,2023,1,31.34,17.23,11.0,0.0,0.43,0.46,69.83,8.09,0.4,1.77,136.06
24.25,88.75,2023,1,31.34,16.73,11.98,0.0,0.51,0.54,76.28,8.61,0.71,1.94,125.56
24.25,89.25,2023,1,44.91,16.62,12.62,0.0,0.61,0.61,79.11,8.97,1.21,1.98,102.79
24.25,89.75,2023,1,44.91,16.52,12.51,0.0,0.63,0.62,78.8,8.92,1.49,2.04,110.71
24.25,90.25,2023,1,50.94,16.56,12.03,0.0,0.61,0.61,76.34,8.64,1.46,1.99,118.12
24.25,90.75,2023,1,50.94,16.69,11.6,0.0,0.59,0.59,73.86,8.38,1.23,1.84,109.14
24.25,91.25,2023,1,70.03,16.61,11.7,0.0,0.59,0.59,74.66,8.45,1.13,1.73,83.19
24.25,91.75,2023,1,70.03,15.9,11.5,0.0,0.61,0.6,77.11,8.4,0.7,1.52,92.06
24.25,92.25,2023,1,71.19,15.66,10.24,0.0,0.62,0.6,72.3,7.86,0.43,1.32,135.59
24.25,92.75,2023,1,71.19,15.23,7.8,0.0,0.58,0.58,64.25,6.9,0.29,1.2,174.19
24.75,87.75,2023,1,33.1,16.55,10.07,0.0,0.44,0.46,68.25,7.64,0.39,1.64,131.57
24.75,88.25,2023,1,31.34,16.71,11.15,0.0,0.46,0.47,72.5,8.16,0.46,1.71,135.24
24.75,88.75,2023,1,31.34,16.46,11.92,0.0,0.55,0.56,76.75,8.58,0.71,1.65,121.22
24.75,89.25,2023,1,44.91,16.64,12.57,0.0,0.64,0.62,78.42,8.97,1.07,1.65,119.49
24.75,89.75,2023,1,44.91,16.6,12.41,0.0,0.64,0.62,77.7,8.88,1.23,1.75,136.44
24.75,90.25,2023,1,50.94,16.6,11.91,0.0,0.63,0.62,75.4,8.59,1.02,1.72,137.28
24.75,90.75,2023,1,50.94,16.69,11.56,0.0,0.63,0.62,73.34,8.38,0.65,1.6,114.36
24.75,91.25,2023,1,70.03,16.72,11.88,0.0,0.66,0.65,74.34,8.58,0.73,1.69,87.16
24.75,91.75,2023,1,70.03,15.9,12.23,0.0,0.72,0.69,79.94,8.82,0.89,1.91,98.86
24.75,92.25,2023,1,71.19,15.44,11.21,0.0,0.73,0.7,77.46,8.35,0.74,1.72,118.82
24.75,92.75,2023,1,71.19,14.97,9.22,0.0,0.68,0.67,71.1,7.47,0.45,1.4,146.79
25.25,87.75,2023,1,39.2,16.24,10.2,0.0,0.46,0.47,69.62,7.67,0.42,1.4,137.34
25.25,88.25,2023,1,40.5,16.35,11.17,0.0,0.5,0.5,73.55,8.15,0.46,1.36,132.81
25.25,88.75,2023,1,40.5,16.48,11.83,0.0,0.57,0.57,75.75,8.51,0.57,1.27,122.06
25.25,89.25,2023,1,50.95,16.83,12.38,0.0,0.61,0.59,76.5,8.86,0.86,1.38,130.79
25.25,89.75,2023,1,50.95,16.5,12.1,0.0,0.62,0.61,76.74,8.74,0.98,1.53,135.72
25.25,90.25,2023,1,56.22,16.03,11.43,0.0,0.65,0.64,75.87,8.42,0.8,1.54,129.35
25.25,90.75,2023,1,56.22,15.36,10.64,0.0,0.7,0.69,75.22,8.11,0.5,1.49,119.96
25.25,91.25,2023,1,61.12,13.88,9.84,0.0,0.77,0.74,78.12,7.97,0.56,1.6,131.66
25.25,91.75,2023,1,61.12,13.27,9.88,0.0,0.79,0.77,81.12,8.11,0.63,1.72,145.66
25.25,92.25,2023,1,60.46,13.35,9.64,0.0,0.78,0.77,79.62,7.93,0.63,1.58,167.59
25.25,92.75,2023,1,60.46,13.71,8.97,0.0,0.73,0.72,75.19,7.51,0.43,1.2,174.76
25.75,87.75,2023,1,39.2,16.16,10.05,0.0,0.5,0.51,68.58,7.59,0.33,0.91,153.98
25.75,88.25,2023,1,40.5,16.33,10.86,0.0,0.55,0.54,71.53,8.0,0.27,0.85,145.21
25.75,88.75,2023,1,40.5,16.66,11.53,0.0,0.57,0.57,73.12,8.36,0.21,0.84,141.78
25.75,89.25,2023,1,50.95,16.97,12.19,0.0,0.55,0.55,74.9,8.75,0.41,1.13,123.83
25.75,89.75,2023,1,50.95,16.39,12.32,0.0,0.6,0.59,78.29,8.89,0.68,1.42,109.22
25.75,90.25,2023,1,56.22,15.61,11.98,0.0,0.67,0.65,80.47,8.79,0.78,1.53,106.34
25.75,90.75,2023,1,56.22,14.73,11.24,0.0,0.74,0.72,81.25,8.52,0.69,1.5,120.91
25.75,91.25,2023,1,61.12,13.24,10.12,0.0,0.78,0.75,83.0,8.18,0.62,1.62,155.91
25.75,91.75,2023,1,61.12,12.58,9.41,0.0,0.79,0.77,82.3,7.96,0.32,1.31,139.41
25.75,92.25,2023,1,60.46,13.08,9.4,0.01,0.75,0.73,79.84,7.87,0.26,1.04,172.82
25.75,92.75,2023,1,60.46,14.11,9.38,0.01,0.67,0.67,75.46,7.7,0.19,0.77,182.27
26.25,87.75,2023,1,39.6,16.05,9.39,0.0,0.51,0.52,65.74,7.37,0.4,0.99,171.86
26.25,88.25,2023,1,37.09,16.34,10.23,0.0,0.54,0.55,68.04,7.78,0.26,0.88,182.16
26.25,88.75,2023,1,37.09,16.82,11.19,0.0,0.54,0.54,70.34,8.24,0.07,0.84,157.41
26.25,89.25,2023,1,48.88,16.6,11.89,0.0,0.54,0.55,74.84,8.65,0.35,1.11,111.23
26.25,89.75,2023,1,48.88,16.08,12.42,0.0,0.62,0.6,79.98,8.98,0.55,1.4,87.14
26.25,90.25,2023,1,51.72,15.7,12.65,0.0,0.69,0.65,82.96,9.12,0.61,1.59,89.41
26.25,90.75,2023,1,51.72,15.59,12.6,0.0,0.72,0.68,83.21,9.1,0.6,1.7,108.98
26.25,91.25,2023,1,60.05,15.62,12.45,0.0,0.69,0.66,82.44,9.0,0.64,1.92,123.53
26.25,91.75,2023,1,60.05,15.15,11.54,0.0,0.7,0.68,80.11,8.61,0.83,1.85,81.88
26.25,92.25,2023,1,59.66,15.25,10.94,0.0,0.63,0.63,77.15,8.29,0.54,1.41,82.48
26.25,92.75,2023,1,59.66,15.42,10.41,0.0,0.58,0.58,74.53,7.99,0.29,1.05,97.15
20.75,87.75,2023,2,47.46,23.22,17.46,0.02,1.0,-999.0,70.06,12.27,2.21,3.35,37.42
20.75,88.25,2023,2,39.39,23.43,17.24,0.02,1.0,-999.0,68.24,12.1,1.87,2.93,37.22
20.75,88.75,2023,2,39.39,23.56,17.04,0.01,1.0,-999.0,66.81,11.93,1.7,2.89,39.47
20.75,89.25,2023,2,50.49,23.57,16.86,0.0,1.0,-999.0,65.99,11.81,2.16,3.36,39.39
20.75,89.75,2023,2,50.49,23.44,16.75,0.0,1.0,-999.0,66.04,11.74,2.79,3.91,31.89
20.75,90.25,2023,2,66.26,23.29,16.68,0.0,1.0,-999.0,66.31,11.69,3.4,4.47,21.93
20.75,90.75,2023,2,66.26,23.21,16.66,0.0,1.0,-999.0,66.53,11.68,3.92,5.01,45.11
20.75,91.25,2023,2,86.21,23.3,16.83,0.0,1.0,-999.0,66.91,11.78,4.45,5.55,167.69
20.75,91.75,2023,2,86.21,23.31,16.44,0.0,0.79,-999.0,65.46,11.51,4.21,5.29,193.74
20.75,92.25,2023,2,91.27,20.9,15.01,0.0,0.72,0.66,70.4,10.6,2.48,3.6,223.74
20.75,92.75,2023,2,91.27,18.89,12.2,0.0,0.65,0.65,68.47,9.05,0.95,2.17,212.17
21.25,87.75,2023,2,38.28,22.17,16.41,0.0,0.91,-999.0,70.19,11.47,2.45,3.43,30.59
21.25,88.25,2023,2,31.88,22.56,16.32,0.0,0.92,-999.0,68.12,11.42,1.89,2.91,31.64
21.25,88.75,2023,2,31.88,22.78,16.0,0.0,0.91,-999.0,65.88,11.2,1.53,2.66,36.94
21.25,89.25,2023,2,44.13,22.8,15.87,0.0,0.9,-999.0,65.18,11.1,1.84,2.96,39.34
21.25,89.75,2023,2,44.13,22.66,15.86,0.0,0.9,-999.0,65.54,11.1,2.65,3.55,31.95
21.25,90.25,2023,2,51.84,22.55,15.9,0.0,0.93,-999.0,66.08,11.12,3.46,4.2,21.79
21.25,90.75,2023,2,51.84,22.55,16.01,0.0,0.98,-999.0,66.51,11.2,4.11,4.82,49.17
21.25,91.25,2023,2,83.52,22.74,16.36,0.0,1.0,-999.0,67.19,11.44,4.79,5.48,187.72
21.25,91.75,2023,2,83.52,21.96,15.66,0.0,0.71,-999.0,67.76,10.98,3.95,4.85,170.49
21.25,92.25,2023,2,82.16,18.67,13.56,0.0,0.65,0.63,73.94,9.77,1.74,2.62,160.9
21.25,92.75,2023,2,82.16,16.73,10.29,0.0,0.61,0.6,69.71,8.13,0.51,1.36,152.74
21.75,87.75,2023,2,38.28,19.92,14.98,0.0,0.74,0.68,74.61,10.5,2.25,3.15,42.18
21.75,88.25,2023,2,31.88,20.64,14.97,0.0,0.75,0.72,71.45,10.5,1.91,2.81,67.45
21.75,88.75,2023,2,31.88,20.99,14.6,0.0,0.74,0.72,68.25,10.25,1.62,2.56,62.88
21.75,89.25,2023,2,44.13,21.04,14.5,0.0,0.73,0.71,67.53,10.16,1.5,2.46,52.8
21.75,89.75,2023,2,44.13,20.79,14.56,0.0,0.74,0.72,68.66,10.21,2.12,2.88,33.46
21.75,90.25,2023,2,51.84,20.77,14.84,0.0,0.79,0.75,69.59,10.39,2.98,3.56,19.15
21.75,90.75,2023,2,51.84,21.18,15.25,0.0,0.87,-999.0,69.25,10.65,3.8,4.32,55.85
21.75,91.25,2023,2,83.52,21.9,15.61,0.0,0.88,-999.0,67.5,10.89,4.57,5.09,221.25
21.75,91.75,2023,2,83.52,20.46,14.63,0.0,0.77,-999.0,69.8,10.28,3.54,4.22,167.15
21.75,92.25,2023,2,82.16,17.61,12.13,0.0,0.67,0.64,72.01,8.96,1.42,2.28,144.16
21.75,92.75,2023,2,82.16,15.69,8.73,0.0,0.59,0.57,66.72,7.42,0.44,1.29,140.74
22.25,87.75,2023,2,39.74,18.01,13.47,0.0,0.63,0.63,76.86,9.53,1.99,2.62,73.32
22.25,88.25,2023,2,39.15,18.74,13.36,0.0,0.62,0.64,73.47,9.45,1.96,2.57,115.28
22.25,88.75,2023,2,39.15,19.01,13.17,0.0,0.63,0.66,71.59,9.31,1.88,2.52,98.53
22.25,89.25,2023,2,51.86,18.95,13.1,0.0,0.64,0.67,71.54,9.26,1.72,2.29,84.58
22.25,89.75,2023,2,51.86,18.51,13.25,0.0,0.68,0.7,73.71,9.38,1.91,2.46,68.87
22.25,90.25,2023,2,51.95,18.49,13.65,0.0,0.72,0.72,74.99,9.63,2.36,2.9,56.27
22.25,90.75,2023,2,51.95,19.19,14.16,0.0,0.75,0.73,73.52,9.94,3.0,3.53,86.52
22.25,91.25,2023,2,78.81,20.49,14.46,0.0,0.73,0.71,68.59,10.13,3.77,4.36,234.22
22.25,91.75,2023,2,78.81,18.73,13.48,0.0,0.73,0.71,73.04,9.55,2.67,3.41,186.44
22.25,92.25,2023,2,82.19,17.3,11.0,0.0,0.66,0.63,68.98,8.32,1.05,2.07,165.8
22.25,92.75,2023,2,82.19,15.64,7.65,0.0,0.58,0.57,62.06,6.94,0.46,1.39,154.81
22.75,87.75,2023,2,39.74,17.27,12.39,0.0,0.57,0.56,75.25,8.87,1.74,2.27,94.32
22.75,88.25,2023,2,39.15,17.85,12.22,0.0,0.53,0.54,72.6,8.76,1.85,2.37,116.56
22.75,88.75,2023,2,39.15,17.99,12.27,0.0,0.56,0.59,72.5,8.76,2.01,2.51,104.53
22.75,89.25,2023,2,51.86,17.72,12.43,0.0,0.61,0.64,74.18,8.86,2.0,2.51,106.08
22.75,89.75,2023,2,51.86,17.37,12.65,0.0,0.66,0.67,76.13,9.01,1.95,2.53,107.91
22.75,90.25,2023,2,51.95,17.33,12.9,0.0,0.69,0.69,76.84,9.17,2.0,2.64,110.99
22.75,90.75,2023,2,51.95,17.65,13.07,0.0,0.71,0.7,75.82,9.27,2.21,2.86,135.88
22.75,91.25,2023,2,78.81,17.94,12.94,0.0,0.71,0.69,73.59,9.22,2.54,3.18,222.78
22.75,91.75,2023,2,78.81,16.76,11.97,0.0,0.71,0.68,75.79,8.68,1.44,2.35,192.28
22.75,92.25,2023,2,82.19,16.64,9.96,0.0,0.62,0.6,68.13,7.76,0.7,1.86,172.41
22.75,92.75,2023,2,82.19,15.5,6.96,0.0,0.55,0.55,60.09,6.63,0.64,1.58,161.19
23.25,87.75,2023,2,38.53,17.09,11.55,0.0,0.51,0.51,72.64,8.42,1.46,2.18,102.72
23.25,88.25,2023,2,38.45,17.6,11.43,0.0,0.45,0.48,70.62,8.33,1.66,2.31,109.66
23.25,88.75,2023,2,38.45,17.57,11.84,0.0,0.51,0.55,72.59,8.54,1.89,2.5,107.78
23.25,89.25,2023,2,54.95,17.19,12.44,0.0,0.59,0.61,76.24,8.86,1.87,2.58,108.91
23.25,89.75,2023,2,54.95,16.98,12.62,0.0,0.62,0.63,77.51,8.98,1.76,2.56,120.46
23.25,90.25,2023,2,55.76,17.0,12.56,0.0,0.64,0.64,76.88,8.95,1.67,2.51,146.07
23.25,90.75,2023,2,55.76,16.96,12.37,0.0,0.67,0.66,75.88,8.84,1.63,2.43,178.44
23.25,91.25,2023,2,79.84,16.26,12.01,0.0,0.7,0.67,77.12,8.67,1.61,2.25,199.34
23.25,91.75,2023,2,79.84,15.82,10.88,0.0,0.68,0.65,75.05,8.11,0.65,1.55,186.04
23.25,92.25,2023,2,79.61,15.49,9.3,0.0,0.61,0.58,69.86,7.47,0.47,1.56,167.76
23.25,92.75,2023,2,79.61,14.62,6.65,0.0,0.54,0.54,62.35,6.53,0.7,1.58,158.57
23.75,87.75,2023,2,38.53,16.87,10.68,0.0,0.48,0.48,70.13,7.97,1.27,2.22,105.7
23.75,88.25,2023,2,38.45,17.35,10.86,0.0,0.42,0.46,69.44,8.03,1.54,2.32,112.51
23.75,88.75,2023,2,38.45,17.25,11.6,0.0,0.5,0.53,72.81,8.42,1.62,2.45,108.53
23.75,89.25,2023,2,54.95,17.05,12.5,0.0,0.58,0.6,76.91,8.91,1.56,2.46,109.26
23.75,89.75,2023,2,54.95,16.94,12.63,0.0,0.61,0.61,77.79,8.98,1.38,2.41,144.46
23.75,90.25,2023,2,55.76,16.97,12.32,0.0,0.6,0.61,76.19,8.81,1.27,2.3,182.28
23.75,90.75,2023,2,55.76,16.97,11.91,0.0,0.6,0.61,74.1,8.58,1.3,2.15,194.66
23.75,91.25,2023,2,79.84,16.53,11.73,0.0,0.63,0.61,74.75,8.48,1.4,2.0,157.44
23.75,91.75,2023,2,79.84,16.1,10.6,0.0,0.6,0.58,72.62,7.97,0.52,1.43,165.84
23.75,92.25,2023,2,79.61,15.41,9.08,0.0,0.58,0.56,68.72,7.37,0.29,1.38,164.51
23.75,92.75,2023,2,79.61,14.58,6.77,0.0,0.54,0.54,62.74,6.55,0.5,1.43,164.54
24.25,87.75,2023,2,27.51,16.55,9.87,0.0,0.45,0.47,68.06,7.56,1.22,2.25,150.38
24.25,88.25,2023,2,37.09,16.98,10.54,0.0,0.43,0.46,69.26,7.84,1.42,2.3,125.04
24.25,88.75,2023,2,37.09,16.87,11.42,0.0,0.51,0.53,73.19,8.3,1.45,2.33,114.97
24.25,89.25,2023,2,54.88,16.91,12.54,0.0,0.61,0.6,77.34,8.94,1.33,2.29,139.94
24.25,89.75,2023,2,54.88,16.87,12.67,0.0,0.63,0.62,78.08,9.0,1.09,2.17,173.58
24.25,90.25,2023,2,52.93,16.98,12.21,0.0,0.61,0.61,75.59,8.73,0.96,1.96,194.67
24.25,90.75,2023,2,52.93,17.15,11.6,0.0,0.58,0.59,72.09,8.4,0.99,1.75,190.44
24.25,91.25,2023,2,74.41,16.98,11.42,0.0,0.58,0.59,71.84,8.3,1.02,1.75,156.59
24.25,91.75,2023,2,74.41,16.22,10.8,0.0,0.61,0.59,72.77,8.03,0.47,1.54,155.02
24.25,92.25,2023,2,72.61,15.74,9.79,0.0,0.62,0.6,70.38,7.62,0.28,1.44,151.44
24.25,92.75,2023,2,72.61,15.18,8.14,0.0,0.58,0.58,66.36,7.02,0.31,1.39,158.68
24.75,87.75,2023,2,27.51,16.29,9.46,0.0,0.43,0.46,67.18,7.34,1.06,2.16,232.78
24.75,88.25,2023,2,37.09,16.57,10.41,0.0,0.45,0.47,70.03,7.76,1.15,2.2,190.34
